	longitude	latitude	depth	mag	years	months	days	hours	minutes	seconds	author
408	44.4100	44.1200	14	3.8	2006	05	13	03	21	03	MOS
409	42.0900	44.1000	5	3.5	2006	05	13	10	42	13	MOS
410	43.5000	43.2000	28	3.5	2006	05	13	14	53	28	MOS
411	47.3770	43.1721	10	3	1998	01	21	05	55	25	ISC
412	46.6000	43.2600	11	4.2	2006	08	01	12	32	53	MOS
413	45.8810	43.2390	16	3.8	2006	08	03	05	40	36	MOS
414	40.1120	43.9820	10	4.2	2006	08	03	06	32	18	MOS
415	44.5260	43.8490	12	4.0	2006	08	04	11	05	34	MOS
416	45.2500	43.0800	21	3.7	2006	08	04	17	59	04	MOS
417	46.3805	42.5605	7	4.4	2006	08	04	20	16	59	TIF
418	46.0450	42.6420	27	3.8	2006	08	05	00	25	26	MOS
419	45.9300	43.2060	10	3.9	2006	08	05	05	17	47	MOS
420	45.3000	43.2000	31	4.0	2006	08	08	09	59	03	MOS
421	43.5458	42.5570	11	3.6	2006	08	11	01	46	25	TIF
422	44.0047	41.4612	7	3.8	2006	08	11	22	32	28	TIF
423	43.4538	42.5920	16	3.6	2006	08	12	03	07	36	TIF
424	45.4320	43.0070	10	3.6	2006	08	13	02	36	02	MOS
425	43.3875	41.7422	6	3.5	2006	08	13	21	34	57	TIF
426	47.9470	42.6620	13	4.0	2006	08	13	23	16	39	MOS
427	42.3260	44.0870	118	3.9	2006	08	16	00	12	03	MOS
428	45.7540	42.5700	6	3.8	2006	08	17	04	57	52	TIF
429	47.7000	43.1000	12	4.0	2006	08	17	17	49	14	MOS
430	44.5600	42.7500	12	3.5	2006	08	22	02	18	35	MOS
431	44.1500	42.7100	12	3.6	2006	08	22	03	27	21	MOS
432	42.9860	44.0460	5	3.5	2006	08	22	05	26	20	MOS
433	43.2307	42.4868	17	3.6	2006	08	22	23	35	53	TIF
434	45.2340	43.0080	5	3.5	2006	08	23	00	37	50	MOS
435	45.6300	42.9600	19	3.7	2006	08	23	03	29	38	MOS
436	43.2273	42.4720	9	4.3	2006	08	23	11	22	50	TIF
437	41.7300	43.9900	10	3.5	2006	08	25	10	43	23	MOS
438	44.2430	42.8390	19	3.5	2006	08	25	21	06	29	MOS
439	45.9800	43.0000	28	3.7	2006	08	26	01	24	09	MOS
440	45.1793	43.1870	13	4.2	2006	08	26	01	57	03	TIF
441	43.9990	42.7990	15	3.5	2006	08	26	06	03	09	MOS
442	46.6830	42.5890	36	4.0	2006	08	26	12	27	02	MOS
443	45.7903	42.5275	10	0	2006	08	27	01	23	41	ISC
444	42.8352	42.4085	10	4.3	2006	08	27	02	37	17	TIF
445	45.4500	43.3500	18	4.0	2006	08	27	07	42	24	MOS
446	44.5810	43.7730	7	3.5	2006	08	27	12	18	57	MOS
447	42.6080	44.2120	11	3.5	2006	08	27	15	57	08	MOS
448	43.5678	42.5683	24	4.2	2006	08	27	17	01	54	TIF
449	43.8710	43.1020	13	3.5	2006	08	27	20	52	10	MOS
450	44.1040	43.2070	18	4.0	2006	08	28	03	55	46	MOS
451	42.6540	42.9930	15	4.0	2006	08	28	15	33	13	MOS
452	44.2063	40.9402	9	3.7	2006	08	28	22	22	45	TIF
453	42.4518	42.6508	21	4.2	2006	08	29	21	13	14	TIF
454	44.3390	42.6780	13	3.5	2006	08	29	22	15	31	MOS
455	44.0703	42.3270	5	3.6	2006	08	29	23	21	46	TIF
456	45.3780	43.3230	14	3.7	2006	09	26	14	27	16	MOS
457	45.1262	43.3990	15	4.3	2006	08	31	11	54	34	TIF
458	44.9958	43.4328	32	4.0	2006	09	04	23	25	15	TIF
459	45.2310	43.4730	18	3.6	2006	09	05	19	52	47	MOS
460	45.0328	43.5288	20	3.6	2006	09	05	22	10	25	TIF
461	45.1650	43.4820	16	3.6	2006	09	05	22	15	44	MOS
462	45.1920	43.4470	20	3.6	2006	09	05	22	19	45	MOS
463	46.7890	43.0027	6	0	2006	09	09	11	46	58	ISC
464	47.8610	42.6200	29	3.8	2006	09	11	16	36	48	MOS
465	44.4818	41.4565	18	3.6	2006	09	13	23	12	16	TIF
466	46.2300	42.1100	14	3.6	2006	09	17	00	51	45	MOS
467	46.3259	42.8721	3	0	2006	09	17	01	49	33	ISC
468	43.8552	41.3527	16	3.6	2006	09	17	16	40	23	TIF
469	44.7730	43.7370	12	3.8	2006	09	18	19	15	47	MOS
470	42.4690	43.5600	15	3.7	2006	09	19	13	33	02	MOS
471	43.8694	41.3241	11	0	2006	09	21	06	09	04	ISC
472	46.6900	43.1800	12	3.7	2006	09	25	05	54	37	MOS
473	45.8620	42.6490	9	3.7	2006	09	27	06	24	51	MOS
474	45.1270	43.7970	15	4.1	2006	09	29	19	14	29	MOS
475	46.4040	42.7640	14	4.0	2006	10	02	05	46	32	MOS
476	44.1700	41.9400	35	3.6	2006	10	02	14	07	40	MOS
477	47.6800	42.8700	13	3.6	2006	10	02	14	57	02	MOS
478	45.1000	43.3800	20	3.6	2006	10	03	00	40	01	MOS
479	43.6500	43.1300	21	3.6	2006	10	03	02	47	16	MOS
480	43.4900	42.6400	2	3.8	2006	10	04	11	45	23	MOS
481	43.4380	42.5890	10	3.6	2006	10	05	11	56	31	MOS
482	46.5380	42.7400	20	3.7	2006	10	05	12	50	10	MOS
483	46.5190	41.9150	11	3.7	2006	10	06	09	01	45	MOS
484	44.1000	41.4000	34	3.7	2006	10	06	13	45	26	MOS
485	41.8100	44.2750	13	4.3	2006	10	06	20	30	11	MOS
486	45.5270	42.7330	10	4.0	2006	10	07	08	45	32	MOS
487	45.0600	42.0100	26	3.6	2006	10	07	15	49	36	MOS
488	43.7960	42.4360	16	3.5	2006	10	09	15	04	37	MOS
489	45.3350	42.9110	23	3.6	2006	10	09	15	45	06	MOS
490	45.9000	43.4200	27	4.0	2006	10	09	20	25	25	MOS
491	45.6730	42.3110	18	3.6	2006	10	25	12	57	56	MOS
492	46.9080	43.0030	10	4.0	2006	10	10	00	02	25	MOS
493	43.6900	42.4700	22	3.5	2006	10	10	00	55	13	MOS
494	43.7790	43.3660	9	3.5	2006	10	10	03	51	39	MOS
495	45.0960	42.3630	10	3.6	2006	10	10	10	21	35	MOS
496	47.6180	43.0040	15	3.9	2006	10	11	17	13	17	MOS
497	45.2080	43.2750	9	3.7	2006	10	14	07	15	05	MOS
498	46.3200	43.0700	17	3.6	2006	10	18	12	19	19	MOS
499	42.9140	43.1240	10	3.7	2006	10	19	00	27	03	MOS
500	42.5780	43.0030	28	3.7	2006	10	19	02	36	39	MOS
501	43.6740	42.5330	12	4.0	2006	10	19	19	01	52	MOS
502	44.7170	43.4130	16	3.6	2006	10	20	23	55	41	MOS
503	43.9630	43.2410	15	3.6	2006	10	21	00	15	26	MOS
504	44.9720	43.3380	26	3.7	2006	10	21	02	41	31	MOS
505	45.7730	43.1100	17	3.7	2006	10	21	17	21	50	MOS
506	45.4070	42.3050	33	3.6	2006	10	22	15	35	00	MOS
507	42.7050	43.1130	10	3.7	2006	10	23	03	24	56	MOS
508	42.8100	43.0870	10	3.7	2006	10	23	18	43	17	MOS
509	44.7360	43.2340	19	3.6	2006	10	24	01	57	28	MOS
510	45.6090	42.5600	26	3.6	2006	10	24	13	20	36	MOS
511	45.8770	42.7530	20	3.6	2006	10	25	00	34	29	MOS
512	45.4340	43.3980	14	4.1	2006	10	26	17	41	03	MOS
513	43.3600	42.4810	10	3.5	2006	10	27	08	03	38	MOS
514	47.5930	42.6800	11	3.5	2006	10	27	20	47	08	MOS
515	47.4340	43.1680	32	3.7	2006	10	27	21	46	38	MOS
516	45.5240	43.4110	11	3.6	2006	10	28	00	22	53	MOS
517	47.6990	42.8790	20	3.6	2006	10	28	09	29	19	MOS
518	48.8720	42.2780	10	3.6	2006	10	28	23	27	21	MOS
519	43.0940	43.0380	11	3.5	2006	10	29	10	38	52	MOS
520	42.7030	43.0840	13	3.8	2006	10	29	11	34	03	MOS
521	44.1880	43.2750	9	3.6	2006	10	29	12	27	00	MOS
522	44.1900	41.3820	14	3.5	2006	10	29	18	56	43	MOS
523	42.8460	43.1620	13	3.8	2006	10	30	02	12	28	MOS
524	46.5510	42.5930	20	3.6	2006	10	31	13	02	40	MOS
525	45.4730	43.0430	17	3.6	2006	10	31	23	24	01	MOS
526	45.3600	43.6170	154	3.6	2006	11	03	09	13	53	MOS
527	46.2710	42.9650	29	3.7	2006	11	05	07	18	21	MOS
528	46.1040	43.0620	10	3.8	2006	11	06	13	43	47	MOS
529	47.5040	42.7570	9	3.7	2006	11	06	20	38	20	MOS
530	46.0740	42.5590	17	3.8	2006	11	06	22	19	22	MOS
531	45.8870	43.0770	29	3.8	2006	11	08	01	55	40	MOS
532	45.5700	42.9340	105	3.7	2006	11	08	16	45	49	MOS
533	44.9160	43.0660	17	3.5	2006	11	11	04	01	02	MOS
534	44.1750	42.4110	9	4.6	2006	11	14	09	49	34	MOS
535	45.9180	43.3000	17	3.9	2006	11	16	23	14	41	MOS
536	45.7050	42.7690	19	3.9	2006	11	18	00	32	44	MOS
537	48.1750	42.2250	23	3.7	2006	11	23	01	03	39	MOS
538	45.8620	43.1200	131	3.7	2006	11	24	00	38	39	MOS
539	43.6160	42.4770	19	3.6	2006	11	24	01	15	45	MOS
540	46.0250	42.1300	16	3.9	2006	11	24	19	35	02	MOS
541	46.0580	42.1250	25	3.9	2006	11	24	20	08	40	MOS
542	46.0880	42.1040	24	3.8	2006	11	24	23	06	06	MOS
543	48.1700	41.9300	14	3.8	2006	11	27	02	40	20	MOS
544	46.9310	42.8090	10	4.0	2006	11	27	14	13	49	MOS
545	45.9110	41.8880	20	4.0	2006	11	27	23	16	25	MOS
546	46.2680	42.8850	12	3.7	2006	12	01	17	12	04	MOS
547	44.0255	41.3680	17	3.6	2006	12	02	00	08	28	TIF
548	43.4555	42.5345	13	4.1	2006	12	03	07	30	52	TIF
549	46.9700	42.9800	10	3.7	2006	12	03	22	24	24	MOS
550	47.5980	43.0530	20	3.6	2006	12	04	19	05	03	MOS
551	47.6280	42.4270	8	3.8	2006	12	05	00	11	38	MOS
552	47.3630	41.5480	7	3.6	2006	12	05	08	33	34	MOS
553	44.3860	43.3160	15	3.9	2006	12	05	14	36	55	MOS
554	45.8280	43.4000	125	4.0	2006	12	06	22	10	10	MOS
555	42.1420	44.4060	24	4.3	2006	12	07	09	12	00	MOS
556	46.1918	41.3993	5	4.1	2006	12	12	01	28	39	TIF
557	45.3918	42.2638	11	4.1	2006	12	12	08	06	51	TIF
558	43.7340	42.7330	19	3.9	2006	12	13	16	59	51	MOS
559	44.3282	43.4458	7	4.1	2006	12	14	20	10	20	TIF
560	40.3600	44.2400	8	3.9	2006	12	15	11	43	55	MOS
561	47.1800	43.3100	14	4.3	2006	12	15	13	26	25	MOS
562	45.3543	42.3085	11	3.9	2006	12	17	20	22	01	TIF
563	47.8667	42.3602	0	3.9	2006	12	19	21	10	50	TIF
564	44.3420	43.0380	14	3.7	2006	12	21	23	18	45	MOS
565	42.3750	42.2040	18	3.8	2006	12	24	19	29	59	MOS
566	44.1300	41.4800	5	3.7	2006	12	24	22	49	13	MOS
567	46.6200	43.1400	11	3.9	2006	12	27	08	47	15	MOS
568	46.7840	43.1590	97	3.8	2006	12	31	08	42	17	MOS
569	44.5480	41.7307	23	3.8	2006	12	31	19	37	14	TIF
570	35.8964	42.6354	19	1	2006	05	19	23	01	57	ISC
571	47.7222	43.1593	0	0	1998	02	04	23	30	55	ISC
572	46.5328	42.9520	11	0	1998	02	11	18	09	22	ISC
573	38.9415	45.5650	35	1	1998	02	15	17	37	22	ISC
574	45.8094	43.2166	12	0	1998	02	23	02	19	19	ISC
575	46.0000	42.9000	22	4.5	1998	03	25	10	51	57	MOS
576	52.0068	40.7919	49	3	2008	04	16	10	39	12	ISC
577	45.4400	41.7800	4	4.7	1998	04	11	09	48	56	TIF
578	39.8000	43.3000	33	4.5	1998	04	17	06	07	39	MOS
579	46.5829	41.6114	4	1	1998	04	24	22	00	25	ISC
580	44.0738	42.8745	5	79	2006	09	08	18	51	51	TIF
581	46.5099	44.4860	15	1	2008	02	23	19	52	02	ISC
582	44.9808	42.3992	17	0	2008	06	09	22	21	56	ISC
583	44.6742	42.1600	4	282	2006	08	18	12	14	07	TIF
584	44.4010	41.3570	10	301	2006	08	21	12	29	51	TIF
585	44.1077	41.3960	15	244	2006	08	22	22	19	37	TIF
586	44.4310	41.3548	6	247	2006	08	23	12	47	50	TIF
587	44.3813	41.7702	45	213	2006	08	26	11	24	47	TIF
588	44.4755	41.3607	3	107	2006	08	29	12	09	33	TIF
589	46.5540	41.3775	23	319	2006	08	30	07	08	21	TIF
590	44.4168	41.3747	9	168	2006	08	30	09	58	47	TIF
591	44.1142	41.4173	14	261	2006	08	31	22	55	01	TIF
592	44.4168	41.3428	7	176	2006	09	01	09	37	28	TIF
593	43.9832	41.4198	18	325	2006	09	02	20	04	54	TIF
594	44.0592	42.3620	12	183	2006	09	03	18	39	15	TIF
595	44.4622	41.3685	4	190	2006	09	04	09	40	27	TIF
596	44.4107	41.8517	0	182	2006	09	04	14	52	25	TIF
597	44.4903	41.3832	0	184	2006	09	05	09	25	32	TIF
598	43.8018	41.4530	17	177	2006	09	08	08	16	50	TIF
599	43.6240	41.9088	25	240	2006	09	09	22	22	25	TIF
600	44.4758	41.3580	2	108	2006	09	11	13	32	45	TIF
601	45.0848	42.3322	9	297	2006	09	12	01	47	43	TIF
602	43.5823	42.6737	33	145	2006	09	12	06	18	19	TIF
603	44.2962	41.3677	19	190	2006	09	13	06	03	06	TIF
604	44.4168	41.3480	6	176	2006	09	14	09	49	43	TIF
605	44.4893	41.4768	13	120	2006	09	15	01	02	22	TIF
606	43.9012	41.3233	13	202	2006	09	15	08	30	25	TIF
607	45.6363	42.2280	17	272	2006	09	16	05	49	16	TIF
608	44.0968	41.3487	18	192	2006	09	18	02	44	50	TIF
609	44.1290	41.3428	16	129	2006	09	18	09	38	13	TIF
610	44.0020	41.3707	15	135	2006	09	18	09	52	43	TIF
611	44.1115	41.3940	15	179	2006	09	19	10	05	08	TIF
612	44.5005	41.3832	0	184	2006	09	20	09	42	18	TIF
613	43.9177	41.3160	15	333	2006	09	21	03	19	59	TIF
614	43.9492	41.3478	8	286	2006	09	21	03	25	05	TIF
615	46.1128	41.6540	5	317	2006	09	21	04	50	07	TIF
616	44.1822	41.8595	17	190	2006	09	21	11	10	23	TIF
617	44.4168	41.3440	6	176	2006	09	21	12	46	43	TIF
618	45.5547	42.3482	15	301	2006	09	23	02	53	48	TIF
619	44.5038	41.6420	9	184	2006	09	23	19	37	54	TIF
620	44.7490	42.0302	19	171	2006	09	24	17	40	14	TIF
621	44.5768	43.7998	15	327	2006	09	26	12	08	22	TIF
622	44.7610	41.5055	5	259	2006	09	26	12	43	20	TIF
623	44.0272	41.4477	7	264	2006	09	27	00	14	07	TIF
624	44.4265	41.3353	9	166	2006	09	27	12	29	23	TIF
625	44.2028	41.3235	21	304	2006	09	30	12	21	22	TIF
626	41.3170	41.4280	15	3.0	2008	02	09	12	52	51	ISK
627	45.1700	41.5300	10	2.9	2008	02	13	06	16	56	TIF
628	44.2558	41.7268	18	153	2006	07	02	19	58	24	TIF
629	43.8638	41.3932	15	186	2006	07	02	23	10	26	TIF
630	44.4450	41.3888	9	187	2006	07	04	10	26	54	TIF
631	45.9970	42.1068	5	330	2006	07	06	00	39	03	TIF
632	44.9515	41.7422	6	245	2006	07	10	01	20	12	TIF
633	44.4608	41.3358	4	107	2006	07	11	12	29	10	TIF
634	43.6248	41.4677	13	155	2006	07	12	00	15	13	TIF
635	44.1240	41.3672	13	125	2006	07	12	01	59	00	TIF
636	44.3865	41.6978	19	138	2006	07	12	10	22	12	TIF
637	43.9473	42.5087	11	90	2006	07	15	10	45	41	TIF
638	44.4628	41.3410	9	107	2006	07	17	12	06	54	TIF
639	43.4537	41.4940	18	186	2006	07	18	02	05	52	TIF
640	43.9007	41.3360	13	199	2006	07	19	12	52	16	TIF
641	41.6472	41.7027	4	230	2006	07	20	10	37	38	TIF
642	46.2393	41.6918	4	316	2006	07	20	14	10	48	TIF
643	45.6822	41.5465	11	317	2006	07	20	23	26	46	TIF
644	45.9422	42.0718	3	289	2006	07	21	01	28	17	TIF
645	44.6167	42.0550	4	195	2006	07	21	15	51	53	TIF
646	44.9920	42.3440	4	240	2006	07	23	16	39	49	TIF
647	44.4328	41.3832	6	178	2006	07	24	12	21	10	TIF
648	43.5257	42.6227	9	105	2006	07	24	17	02	29	TIF
649	43.4370	42.5523	12	273	2006	07	25	05	36	50	TIF
650	44.4755	41.3238	4	132	2006	07	26	11	56	13	TIF
651	44.9835	42.4813	9	186	2006	07	27	01	07	43	TIF
652	44.3768	41.3428	12	218	2006	07	28	11	04	25	TIF
653	43.9038	41.3663	11	210	2006	07	29	10	54	42	TIF
654	44.6517	42.1027	0	202	2006	08	01	16	16	05	TIF
655	43.3328	42.4095	0	263	2006	08	03	23	31	48	TIF
656	44.4168	41.3920	7	142	2006	08	04	12	52	59	TIF
657	44.4740	41.4158	0	145	2006	08	04	12	53	16	TIF
658	45.8543	43.2817	14	209	2006	08	05	09	49	31	TIF
659	44.0140	42.4210	10	323	2006	08	05	23	22	07	TIF
660	44.5108	41.3940	0	175	2006	08	06	21	48	19	TIF
661	44.3962	41.3612	10	247	2006	08	10	15	05	07	TIF
662	42.0600	42.8727	15	292	2006	08	10	20	54	19	TIF
663	43.9482	41.3695	5	283	2006	08	12	20	35	23	TIF
664	45.1557	42.2580	7	285	2006	08	13	13	06	57	TIF
665	44.3995	41.3467	11	199	2006	08	14	14	37	11	TIF
666	44.2865	42.0465	4	175	2006	08	15	23	23	37	TIF
667	44.4482	41.3722	5	207	2006	08	16	12	14	30	TIF
668	38.8470	41.2535	12	0	2008	06	20	08	23	39	ISC
669	46.1241	41.8497	13	0	2008	04	01	15	27	37	ISC
670	46.3661	43.2459	0	0	2008	04	04	12	38	35	ISC
671	46.3718	43.2815	4	0	2008	04	06	07	42	26	ISC
672	39.4579	43.8793	19	0	1998	05	01	15	14	32	ISC
673	39.4030	43.7170	18	4.0	1998	05	01	18	44	46	MOS
674	38.9884	43.5577	35	0	1998	05	01	21	36	59	ISC
675	45.2920	42.5440	27	4.0	1998	05	02	11	13	26	MOS
676	38.9459	38.3438	11	0	1998	05	09	15	38	03	ISC
677	46.3000	42.9000	25	4.0	1998	05	11	07	25	01	MOS
678	47.0320	42.8670	32	4.0	1998	05	14	14	31	11	MOS
679	45.7400	41.9100	1	3.9	1998	05	16	12	46	02	TIF
680	39.4100	43.4800	5	4.0	1998	05	22	14	42	48	MOS
681	46.7900	43.0800	20	4.0	1998	05	23	20	49	55	MOS
682	45.2690	42.6310	19	4.0	1998	05	24	11	20	17	MOS
683	46.1008	41.9772	18	0	2008	04	08	14	17	34	ISC
684	47.0600	43.0100	33	4.0	1998	05	25	15	27	20	MOS
685	45.1329	43.3759	78	1	1998	05	28	08	34	51	ISC
686	45.1320	43.6740	51	4.0	1998	05	28	08	41	08	MOS
687	45.1800	43.5620	9	4.0	1998	05	28	08	55	15	MOS
688	44.9870	43.2510	55	4.0	1998	05	30	11	45	55	MOS
689	46.8830	41.3789	6	0	2008	04	09	00	25	47	ISC
690	45.7270	43.3784	122	0	2008	04	16	13	46	26	ISC
691	45.9240	42.7684	12	0	2008	04	18	14	40	50	ISC
692	49.3604	40.9654	58	0	2008	04	19	00	34	42	ISC
693	43.5667	41.4833	12	3.3	2008	04	01	08	00	02	NSSP
694	43.9122	41.0309	5	0	2008	04	25	08	05	21	CSEM
695	48.4132	42.8467	29	0	2008	04	25	15	18	04	ISC
696	44.3310	43.0661	11	0	2008	05	11	10	57	26	ISC
697	43.3131	42.5524	3	0	2008	05	16	15	06	58	ISC
698	47.7457	43.7021	8	0	2008	05	23	01	15	20	ISC
699	46.1373	42.7628	10	4.1	2006	12	20	03	54	28	TIF
700	44.7200	43.7430	14	4.0	2006	09	18	19	19	33	MOS
701	44.1454	41.3787	9	0	2008	06	18	11	04	32	ISC
702	46.0425	42.9889	16	0	2008	06	19	18	21	06	ISC
703	48.4645	42.7667	30	0	2008	07	04	19	53	47	ISC
704	44.3243	41.6882	10	157	2006	12	30	11	50	15	TIF
705	46.3285	42.7372	7	0	2008	10	02	20	02	11	ISC
706	44.0225	41.3832	19	223	2006	12	02	00	27	06	TIF
707	46.6450	41.5663	20	322	2006	12	03	05	36	25	TIF
708	44.4897	41.3913	0	175	2006	12	05	09	16	14	TIF
709	44.4957	41.3832	0	184	2006	12	05	13	45	49	TIF
710	43.8680	42.4493	11	185	2006	12	05	19	01	00	TIF
711	43.9828	41.3942	16	249	2006	12	09	06	48	19	TIF
712	43.9438	42.2895	8	179	2006	12	09	15	37	51	TIF
713	45.4850	42.3905	7	268	2006	12	17	20	50	04	TIF
714	45.3410	42.3553	1	259	2006	12	17	21	04	44	TIF
715	44.4168	41.4905	0	146	2006	12	17	22	01	20	TIF
716	45.0592	41.3113	6	273	2006	12	20	03	16	27	TIF
717	44.2562	41.8002	1	210	2006	12	20	06	37	31	TIF
718	44.4877	41.4088	0	157	2006	12	20	10	10	35	TIF
719	44.5137	41.3402	0	114	2006	12	20	11	20	27	TIF
720	44.4952	41.3728	0	195	2006	12	25	09	45	33	TIF
721	44.4872	41.3113	0	130	2006	12	26	09	48	34	TIF
722	44.4958	41.3832	0	184	2006	12	27	11	23	39	TIF
723	44.4382	41.4395	11	210	2006	12	27	23	02	00	TIF
724	0.8747	43.1327	12	0	2008	10	12	06	41	41	CSEM
725	42.9460	44.0360	9	10	1994	01	27	16	04	48	IASPEI
726	42.9950	44.0320	8	9	1999	09	12	19	40	59	IASPEI
727	47.1830	43.1230	9	4.4	2008	02	02	18	19	19	MOS
728	46.3500	43.2300	15	3.9	2008	02	04	05	08	32	MOS
729	42.4640	44.2430	11	4.2	2008	02	04	06	40	19	MOS
730	46.7490	42.8680	19	4.0	2008	02	04	06	43	54	MOS
731	45.6522	43.5856	15	0	2008	02	05	20	20	17	ISC
732	42.1610	44.2250	27	3.9	2008	02	08	15	38	51	MOS
733	45.0000	43.4419	12	0	2008	02	09	07	41	37	ISC
734	47.6872	43.0888	1	0	2008	07	23	03	15	27	ISC
735	43.5900	42.5500	10	2.6	2008	02	17	23	54	38	TIF
736	45.3820	43.0580	14	3.7	2008	02	19	00	30	32	MOS
737	47.9160	42.0100	33	4.0	1998	06	02	10	53	18	MOS
738	43.7548	42.3807	16	0	1998	06	08	09	55	18	ISC
739	43.1000	43.8400	10	4.0	1998	06	15	20	18	17	TIF
740	37.1206	44.8502	30	0	1998	06	21	12	47	52	ISC
741	44.0600	41.5700	15	4.7	1998	06	24	22	54	44	TIF
742	46.1127	41.9353	11	0	2008	04	01	10	47	20	ISC
743	47.5000	43.2000	30	4.0	1998	06	25	23	04	36	MOS
744	37.4225	44.6444	32	0	1998	06	26	02	24	12	ISC
745	48.3912	42.3909	16	0	2008	04	25	15	18	58	ISC
746	47.2070	43.5850	19	4.1	2008	08	22	07	36	58	MOS
747	48.2360	41.8870	27	4.5	2008	08	26	02	56	52	MOS
748	46.1120	42.8570	14	4.0	2008	08	28	05	35	54	MOS
749	45.7170	42.5840	9	3.9	2008	02	22	22	11	35	MOS
750	43.5050	42.3930	8	4.2	2007	02	02	19	13	14	MOS
751	42.3792	41.2457	2	4.0	2007	02	03	02	56	35	TIF
752	42.3355	41.0923	24	3.3	2007	02	03	02	59	19	TIF
753	42.3772	41.2592	2	3.3	2007	02	03	03	22	06	TIF
754	42.4037	41.4298	7	2.7	2007	02	12	19	52	52	DDA
755	42.3617	41.2407	4	3.7	2007	02	03	03	41	27	TIF
756	42.4300	43.3000	8	3.5	2007	02	03	03	45	49	MOS
757	45.7942	43.2232	13	4.2	2007	02	03	10	30	24	TIF
758	44.6065	42.0928	3	198	2007	02	03	11	24	02	TIF
759	42.0403	44.0955	5	4.4	2007	02	03	12	19	09	TIF
760	45.1500	42.9270	64	3.6	2007	02	04	21	37	47	MOS
761	41.8920	44.4270	10	3.8	2007	02	06	02	01	29	MOS
762	45.4820	42.9690	16	3.6	2007	02	06	04	30	37	MOS
763	40.9285	43.4417	29	164	2007	02	06	21	09	54	TIF
764	48.1220	42.3170	10	3.8	2007	02	07	13	58	45	MOS
765	42.6826	45.5395	35	2	2007	02	08	01	03	28	ISC
766	45.2520	43.4050	9	3.5	2007	02	08	06	54	15	MOS
767	44.1142	41.2480	6	3.5	2007	02	08	10	52	27	TIF
768	44.1403	42.3522	5	151	2007	02	10	03	05	18	TIF
769	42.8962	43.1637	8	3.6	2007	02	10	05	53	38	TIF
770	42.9300	43.2307	18	3.6	2007	02	10	14	30	37	TIF
771	46.6560	42.7780	16	4.1	2007	02	12	13	58	09	MOS
772	44.4007	41.3487	9	213	2007	03	01	09	16	47	TIF
773	46.8940	42.4890	15	3.9	2007	02	13	06	27	12	MOS
774	46.6365	41.0497	15	3.9	2007	02	16	20	53	23	TIF
775	45.8090	41.9330	10	251	2007	02	17	01	05	31	TIF
776	44.3657	41.3472	9	220	2007	02	19	13	03	47	TIF
777	46.0340	42.9670	22	3.6	2007	02	21	10	49	07	MOS
778	39.3274	38.3819	8	0	2007	02	21	11	05	29	ISC
779	44.7640	43.5350	22	4.2	2007	02	22	00	51	29	MOS
780	42.0228	44.1877	11	4.3	2007	02	22	21	27	32	TIF
781	45.8200	43.2500	15	3.6	2007	02	23	04	06	44	MOS
782	44.9000	43.3500	16	3.5	2007	02	23	05	27	25	MOS
783	45.2030	43.4330	16	3.5	2007	02	23	05	29	04	MOS
784	45.8710	43.8740	18	3.5	2007	02	23	05	29	40	MOS
785	44.9100	43.3300	17	3.5	2007	02	23	05	54	26	MOS
786	45.1590	43.4580	13	3.5	2007	02	23	05	59	50	MOS
787	45.4400	42.6470	19	3.7	2007	02	23	06	39	14	MOS
788	45.8350	43.3610	24	3.7	2007	02	23	07	20	58	MOS
789	46.3940	42.5120	12	3.7	2007	02	23	07	40	02	MOS
790	43.5207	42.5542	12	3.7	2007	02	24	08	47	21	TIF
791	46.1960	42.7430	12	3.9	2007	02	24	08	57	47	TIF
792	46.0925	42.0120	10	273	2007	02	25	01	01	30	TIF
793	44.3462	43.0227	9	3.5	2007	02	25	02	35	17	TIF
794	44.3530	43.0580	17	3.5	2007	02	25	02	39	32	MOS
795	44.4227	41.3398	0	208	2007	02	25	08	18	29	TIF
796	44.3850	42.9800	9	3.5	2007	02	25	10	11	38	MOS
797	46.2665	42.8037	8	3.9	2007	02	25	16	04	21	TIF
798	46.0560	43.1010	23	3.7	2007	02	25	19	38	56	TIF
799	42.1822	42.6303	8	3.9	2007	02	25	22	17	32	TIF
800	44.8380	43.2770	27	3.6	2007	02	26	14	51	34	MOS
801	45.7800	43.2522	21	3.7	2007	02	26	19	46	49	TIF
802	44.0998	41.3630	15	264	2007	02	27	07	46	52	TIF
803	44.6272	41.6242	23	206	2007	02	27	18	50	41	TIF
804	43.6208	42.5957	8	3.5	2007	02	28	02	07	59	TIF
805	44.5865	42.0988	2	245	2007	02	28	05	03	39	TIF
806	45.1540	43.1630	11	3.5	2007	02	28	21	50	35	MOS
807	45.8427	41.6167	4	281	2007	02	05	22	47	29	TIF
808	37.6844	45.1026	16	0	2008	09	22	05	47	25	ISC
809	46.4340	42.7440	21	3.9	2008	09	28	04	38	57	MOS
810	46.3862	42.7164	9	0	2008	09	28	11	28	34	ISC
811	46.3325	42.6946	4	0	2008	09	28	19	31	17	ISC
812	46.0633	42.1349	61	0	1998	07	07	11	28	19	ISC
813	44.1750	41.3500	10	2.8	2008	09	21	23	25	14	TIF
814	46.2590	43.4265	14	0	2008	10	17	18	53	17	ISC
815	41.0580	42.3080	5	3.1	2008	10	20	15	28	24	ISK
